"_id__$oid","type","geometry__type","geometry__coordinates__001","geometry__coordinates__002","properties__name","properties__location.address1","properties__location.city","properties__location.state","properties__location.zip_code","properties__id","properties__display_phone","properties__image_url","properties__url","properties__review_count","properties__rating"
"598325ea28a5d93b2f76127e","Feature","Point","-80.7935253359375","35.1353184137526","Aussie Pet Mobile of Charlotte","","Charlotte","NC","28226","aussie-pet-mobile-of-charlotte-charlotte","(704) 394-7111","https://s3-media3.fl.yelpcdn.com/bphoto/uwx-vImaFRi5kUvQnbw1SQ/o.jpg","https://www.yelp.com/biz/aussie-pet-mobile-of-charlotte-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","3","3.5"
"598325ea28a5d93b2f76127f","Feature","Point","-80.6503258","35.0760939","K9 Hair Design","308 Unionville-Indian Trail Rd","Indian Trail","NC","28079","k9-hair-design-indian-trail","","https://s3-media3.fl.yelpcdn.com/bphoto/qKzJirlyNx6VqJazc2dePg/o.jpg","https://www.yelp.com/biz/k9-hair-design-indian-trail?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","5","5"
"598325ea28a5d93b2f761280","Feature","Point","-80.83261","35.14782","Pet Supplies Plus","4732 Sharon Rd","Charlotte","NC","28210","pet-supplies-plus-charlotte-3","(980) 207-0166","https://s3-media1.fl.yelpcdn.com/bphoto/27T396JQOhkwv6xxTGrXGQ/o.jpg","https://www.yelp.com/biz/pet-supplies-plus-charlotte-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","7","5"
"598325ea28a5d93b2f761281","Feature","Point","-80.641357","35.064998","Dogs Day Out","4015 Fawnbrook Dr","Indian Trail","NC","28079","dogs-day-out-indian-trail","(704) 708-4820","https://s3-media1.fl.yelpcdn.com/bphoto/8uw4dNYNpt7n2pMtsYxZKw/o.jpg","https://www.yelp.com/biz/dogs-day-out-indian-trail?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","3","3.5"
"598325ea28a5d93b2f761282","Feature","Point","-80.830451965332","35.146484375","Woof Gang Bakery & Grooming SouthPark","4810F Ashley Park Ln","Charlotte","NC","28210","woof-gang-bakery-and-grooming-southpark-charlotte","(980) 355-0989","https://s3-media3.fl.yelpcdn.com/bphoto/EaBNTOE136tIqXnYPnE7iw/o.jpg","https://www.yelp.com/biz/woof-gang-bakery-and-grooming-southpark-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","4","5"
"598325ea28a5d93b2f761283","Feature","Point","-80.7116176","35.1330496","PetSmart","9905 E Independence Blvd","Matthews","NC","28105","petsmart-matthews-3","(704) 246-4919","https://s3-media4.fl.yelpcdn.com/bphoto/GzBBVz29F2P6p6Nm-EdYtg/o.jpg","https://www.yelp.com/biz/petsmart-matthews-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","7","3.5"
"598325ea28a5d93b2f761284","Feature","Point","-80.7863388","35.3845444","Paws & Perms Pet Salon","13010 Eastfield Rd","Huntersville","NC","28078","paws-and-perms-pet-salon-huntersville","(704) 947-2263","https://s3-media1.fl.yelpcdn.com/bphoto/NsITwNYlxvg9e4olbF7DOw/o.jpg","https://www.yelp.com/biz/paws-and-perms-pet-salon-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","20","4.5"
"598325ea28a5d93b2f761285","Feature","Point","-80.841888","35.410461","Pawfection Dog Grooming","100 Maxwell Ave","Huntersville","NC","28078","pawfection-dog-grooming-huntersville-2","(704) 657-5811","https://s3-media3.fl.yelpcdn.com/bphoto/1_0aQMgy2_rqd5JWVXW53A/o.jpg","https://www.yelp.com/biz/pawfection-dog-grooming-huntersville-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","7","5"
"598325ea28a5d93b2f761286","Feature","Point","-80.84279","35.43185","The Doggie Barber","16022 Old Statesville Rd","Huntersville","NC","28078","the-doggie-barber-huntersville","(704) 948-4040","https://s3-media2.fl.yelpcdn.com/bphoto/k6_2NkKE3JXWlXyWaLzkmg/o.jpg","https://www.yelp.com/biz/the-doggie-barber-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","8","5"
"598325ea28a5d93b2f761287","Feature","Point","-80.6640661","35.4110854","A Styled Pooch","350 George W Liles Pkwy","Concord","NC","28027","a-styled-pooch-concord","(704) 785-9033","https://s3-media1.fl.yelpcdn.com/bphoto/q-W5-n0QCUc3KVKvdmabMg/o.jpg","https://www.yelp.com/biz/a-styled-pooch-concord?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","10","5"
"598325ea28a5d93b2f761288","Feature","Point","-80.7623693","35.2953438","PetSmart","8150 Ikea Blvd,Suite 25","Charlotte","NC","28262","petsmart-charlotte-9","(704) 208-5264","https://s3-media2.fl.yelpcdn.com/bphoto/IiO2BN5H-Oc6aSutZWg8rg/o.jpg","https://www.yelp.com/biz/petsmart-charlotte-9?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","15","3"
"598325ea28a5d93b2f761289","Feature","Point","-80.8539194","35.3451067","PetSmart","10245 Perimeter Parkway","Charlotte","NC","28216","petsmart-charlotte-5","(704) 599-0475","https://s3-media4.fl.yelpcdn.com/bphoto/YN6b0382kOFICWIn9yBFMg/o.jpg","https://www.yelp.com/biz/petsmart-charlotte-5?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","17","2.5"
"598325ea28a5d93b2f76128a","Feature","Point","-80.7546443","35.3366117","Petco","1824 East Arbors Dr","Charlotte","NC","28262","petco-charlotte-3","(704) 971-0050","https://s3-media3.fl.yelpcdn.com/bphoto/4nreNtvzWRf_c4S0fOEV7Q/o.jpg","https://www.yelp.com/biz/petco-charlotte-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","10","4"
"598325ea28a5d93b2f76128b","Feature","Point","-80.863351","35.408153","Pawsitively Pampered Pets","14229 Reese Blvd W","Huntersville","NC","28078","pawsitively-pampered-pets-huntersville","(704) 677-5959","https://s3-media1.fl.yelpcdn.com/bphoto/NOiGaLotp4j1wP5HrlQ9Ww/o.jpg","https://www.yelp.com/biz/pawsitively-pampered-pets-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","11","4"
"598325ea28a5d93b2f76128c","Feature","Point","-80.6600870198458","35.3212596150987","A Fancy Pup","5076 Highway 49","Harrisburg,","NC","28075","a-fancy-pup-harrisburg","(704) 455-8322","https://s3-media2.fl.yelpcdn.com/bphoto/_AP-f0PMdn9M_q95YlVsTA/o.jpg","https://www.yelp.com/biz/a-fancy-pup-harrisburg?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","7","3.5"
"598325ea28a5d93b2f76128d","Feature","Point","-80.8549880981445","35.3420562744141","One White Whisker","","Charlotte","NC","28216","one-white-whisker-charlotte","(704) 231-7337","","https://www.yelp.com/biz/one-white-whisker-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","1","5"
"598325ea28a5d93b2f76128e","Feature","Point","-80.7370283156797","35.3284172551435","VCA Stoney Creek Animal Hospital","626 W Mallard Creek Church Rd","Charlotte","NC","28262","vca-stoney-creek-animal-hospital-charlotte","(704) 717-0616","https://s3-media2.fl.yelpcdn.com/bphoto/gmMLI3bvp5UdlehcYvFJNg/o.jpg","https://www.yelp.com/biz/vca-stoney-creek-animal-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","18","3"
"598325ea28a5d93b2f76128f","Feature","Point","-80.8680459111929","35.4839240759611","Symmetry Pet Grooming","20842 Catawba Ave","Cornelius","NC","28031","symmetry-pet-grooming-cornelius","(704) 892-8321","https://s3-media4.fl.yelpcdn.com/bphoto/0H9i2sNBQpnSOS74p2udIw/o.jpg","https://www.yelp.com/biz/symmetry-pet-grooming-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","6","4.5"
"598325ea28a5d93b2f761290","Feature","Point","-80.669777020812","35.3134556114674","Lotuspaw","5630 Harrisburg Ind Park Dr","Harrisburg","NC","28075","lotuspaw-harrisburg-3","(704) 779-7864","https://s3-media1.fl.yelpcdn.com/bphoto/AX55uP4xQlgG1PnRBghVlg/o.jpg","https://www.yelp.com/biz/lotuspaw-harrisburg-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","2","3"
"598325ea28a5d93b2f761291","Feature","Point","-80.73897","35.31559","Hight Veterinary Hospital","9528 N Tryon St","Charlotte","NC","28262","hight-veterinary-hospital-charlotte","(704) 595-9377","https://s3-media2.fl.yelpcdn.com/bphoto/Nz0pPrG4mZB5fPwSEiWJZA/o.jpg","https://www.yelp.com/biz/hight-veterinary-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","4","2.5"
"598325ea28a5d93b2f761292","Feature","Point","-80.8957669","35.3011691","Kibbles & Klips","1836 Oakdale Rd","Charlotte","NC","28216","kibbles-and-klips-charlotte","(704) 393-8944","https://s3-media4.fl.yelpcdn.com/bphoto/bsBjv-vd3AzDGiqqsnrcLA/o.jpg","https://www.yelp.com/biz/kibbles-and-klips-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","3","3.5"
"598325ea28a5d93b2f761293","Feature","Point","-80.8730999","35.2343199","Lucky Dog Bark & Brew","2220 Thrift Rd","Charlotte","NC","28208","lucky-dog-bark-and-brew-charlotte-3","(704) 333-4114","https://s3-media3.fl.yelpcdn.com/bphoto/UdluwaFY5HuQq1jSjgVbVA/o.jpg","https://www.yelp.com/biz/lucky-dog-bark-and-brew-charlotte-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","48","4.5"
"598325ea28a5d93b2f761294","Feature","Point","-80.8140312","35.2527743","City Dog USA","224 W 32nd St","Charlotte","NC","28206","city-dog-usa-charlotte","(980) 218-0006","https://s3-media1.fl.yelpcdn.com/bphoto/igvVKdkUGXMnEwjqx8W8Nw/o.jpg","https://www.yelp.com/biz/city-dog-usa-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","17","4.5"
"598325ea28a5d93b2f761295","Feature","Point","-80.752983","35.263881","Granbar Kennels","6700 Orr Rd","Charlotte","NC","28213","granbar-kennels-charlotte","(704) 596-8941","https://s3-media3.fl.yelpcdn.com/bphoto/Asg-FH8opDAaCZ8ALhx-tg/o.jpg","https://www.yelp.com/biz/granbar-kennels-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","9","3"
"598325ea28a5d93b2f761296","Feature","Point","-80.8568147632742","35.4800154230742","Tazzy & Boo","19921 Zion Ave","Cornelius","NC","28031","tazzy-and-boo-cornelius-2","(704) 897-7269","https://s3-media4.fl.yelpcdn.com/bphoto/_g3ByVLpHr8--ek2jNzyTA/o.jpg","https://www.yelp.com/biz/tazzy-and-boo-cornelius-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","6","4"
"598325ea28a5d93b2f761297","Feature","Point","-80.837542125","35.2261385279837","Tuscarora Country Club For Dogs","10900 Cruse Rd","Mount Pleasant","NC","28124","tuscarora-country-club-for-dogs-mount-pleasant","(704) 912-4635","https://s3-media1.fl.yelpcdn.com/bphoto/QuSc3-DgH7eCZ4B8_rI1yg/o.jpg","https://www.yelp.com/biz/tuscarora-country-club-for-dogs-mount-pleasant?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","1","5"
"598325ea28a5d93b2f761298","Feature","Point","-80.806655992139","35.2012647283981","Pawsitive Pet Sitting","300 Heflin St","Charlotte","NC","28205","pawsitive-pet-sitting-charlotte","(704) 747-6906","https://s3-media2.fl.yelpcdn.com/bphoto/riYcLtVsWgaQudu7xXgRCg/o.jpg","https://www.yelp.com/biz/pawsitive-pet-sitting-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","2","5"
"598325ea28a5d93b2f761299","Feature","Point","-80.7178936","35.371405","Petco","8070 Concord Mills Blvd","Concord","NC","28027","petco-concord-3","(704) 979-1952","https://s3-media3.fl.yelpcdn.com/bphoto/XMTAMMh_rVjVl8yrx6ZLAQ/o.jpg","https://www.yelp.com/biz/petco-concord-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","13","2"
"598325ea28a5d93b2f76129a","Feature","Point","-80.653740364418","35.3224132039963","K-9 Dezign Dog Grooming and Boarding","4604 Hwy 49 S","Harrisburg","NC","28075","k-9-dezign-dog-grooming-and-boarding-harrisburg-9","(704) 455-3924","https://s3-media1.fl.yelpcdn.com/bphoto/eVp7ZaJvd2KDpAVctx2pPw/o.jpg","https://www.yelp.com/biz/k-9-dezign-dog-grooming-and-boarding-harrisburg-9?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","1","3"
"598325ea28a5d93b2f76129b","Feature","Point","-80.7970799","35.1054699","Queen City Petsitting","7418 Edenbridge Ln","Charlotte","NC","28226","queen-city-petsitting-charlotte","(980) 202-2745","https://s3-media1.fl.yelpcdn.com/bphoto/F07bAmaPz9NfZWxWYIk9mQ/o.jpg","https://www.yelp.com/biz/queen-city-petsitting-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","37","4.5"
"598325ea28a5d93b2f76129c","Feature","Point","-80.6548309326172","35.1853904724121","Charlotte Mobile Pet Spa","","Charlotte","NC","28227","charlotte-mobile-pet-spa-charlotte","(704) 576-3565","https://s3-media2.fl.yelpcdn.com/bphoto/rxwGW__oRAEO-11DcKfWYA/o.jpg","https://www.yelp.com/biz/charlotte-mobile-pet-spa-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","1","5"
"598325ea28a5d93b2f76129d","Feature","Point","-80.65627","35.18232","Starshine Pet Sitting","","Charlotte","NC","28227","starshine-pet-sitting-charlotte","(704) 516-4705","https://s3-media2.fl.yelpcdn.com/bphoto/c9cjC7Lh1LPBhRCqQ9n35Q/o.jpg","https://www.yelp.com/biz/starshine-pet-sitting-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","2","5"
"598325ea28a5d93b2f76129e","Feature","Point","-80.6497269","35.1792793","Pawsatively Purrfect Grooming","7817 Matthews Mint Hill Rd","Mint Hill","NC","28227","pawsatively-purrfect-grooming-mint-hill","(980) 202-2883","","https://www.yelp.com/biz/pawsatively-purrfect-grooming-mint-hill?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","2","1"
"598325ea28a5d93b2f76129f","Feature","Point","-80.8567252357706","35.1170104299006","Quail Hollow Veterinary Hospital","8408 Park Rd","Charlotte","NC","28210","quail-hollow-veterinary-hospital-charlotte","(704) 278-8000","https://s3-media3.fl.yelpcdn.com/bphoto/pOH9rInQY4xKZhSPduDlbw/o.jpg","https://www.yelp.com/biz/quail-hollow-veterinary-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","11","5"
"598325ea28a5d93b2f7612a0","Feature","Point","-80.880096","35.173729","K9 Support Charity Dog Wash","616 Springbrook Rd","Charlotte","NC","28217","k9-support-charity-dog-wash-charlotte","(704) 333-3063","https://s3-media4.fl.yelpcdn.com/bphoto/D8a2usm9b-j89W9IrJ_Evw/o.jpg","https://www.yelp.com/biz/k9-support-charity-dog-wash-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","2","5"
"598325ea28a5d93b2f7612a1","Feature","Point","-80.8768082","35.1850319","Dogs All Day","4240 South Blvd","Charlotte","NC","28209","dogs-all-day-charlotte","(704) 523-3380","https://s3-media2.fl.yelpcdn.com/bphoto/GKarTHDUsuyq1BwTEaY6_A/o.jpg","https://www.yelp.com/biz/dogs-all-day-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","26","4"
"598325ea28a5d93b2f7612a2","Feature","Point","-80.8661599","35.20263","Canine Cafe","125 Remount Rd","Charlotte","NC","28203","canine-cafe-charlotte","(704) 588-3647","https://s3-media3.fl.yelpcdn.com/bphoto/KsnE87o77EdSg8MJHB2toA/o.jpg","https://www.yelp.com/biz/canine-cafe-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","42","4.5"
"598325ea28a5d93b2f7612a3","Feature","Point","-80.8748866131393","35.1626212377139","PetSmart","5401 South Blvd Ste 14","Charlotte","NC","28217","petsmart-charlotte-2","(704) 523-0132","https://s3-media1.fl.yelpcdn.com/bphoto/5x_AamnXtVzJLx032mjVuw/o.jpg","https://www.yelp.com/biz/petsmart-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","20","3"
"598325ea28a5d93b2f7612a4","Feature","Point","-80.850224410163","35.1646365589566","Canine Carousel Of South Park","4832F Park Rd","Charlotte","NC","28209","canine-carousel-of-south-park-charlotte-2","(704) 525-0023","https://s3-media4.fl.yelpcdn.com/bphoto/WGFTN3FO-DR3A_vV_Yno2w/o.jpg","https://www.yelp.com/biz/canine-carousel-of-south-park-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","3","3.5"
"598325ea28a5d93b2f7612a5","Feature","Point","-80.85155","35.17691","Bark Street","3930 Park Rd","Charlotte","NC","28209","bark-street-charlotte","(704) 525-9998","https://s3-media4.fl.yelpcdn.com/bphoto/mmhWcVtYLXVlL23LrSViOA/o.jpg","https://www.yelp.com/biz/bark-street-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","17","3.5"
"598325ea28a5d93b2f7612a6","Feature","Point","-80.8665919","35.2105144","K9 Playland","2139 S Tryon St","Charlotte","NC","28203","k9-playland-charlotte","(704) 525-9778","https://s3-media3.fl.yelpcdn.com/bphoto/yZPmZR5YbqR3E6Of8HVSsA/o.jpg","https://www.yelp.com/biz/k9-playland-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","29","4"
"598325ea28a5d93b2f7612a7","Feature","Point","-80.88294","35.17552","Camp Bow Wow Charlotte Metro","4900 Chastain Ave","Charlotte","NC","28217","camp-bow-wow-charlotte-metro-charlotte-2","(704) 527-3647","https://s3-media1.fl.yelpcdn.com/bphoto/L7TsZ4HV52VYna6vN3SAbQ/o.jpg","https://www.yelp.com/biz/camp-bow-wow-charlotte-metro-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","32","4"
"598325ea28a5d93b2f7612a8","Feature","Point","-80.9385986","35.3079681","ENV Pet Spa & Grooming","8824-B Bellhaven Blvd","Charlotte","NC","28214","env-pet-spa-and-grooming-charlotte","(704) 395-9449","https://s3-media3.fl.yelpcdn.com/bphoto/V9ZKeXtiqag8WVtSjfOXrg/o.jpg","https://www.yelp.com/biz/env-pet-spa-and-grooming-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","1","5"
"598325ea28a5d93b2f7612a9","Feature","Point","-80.9541626","35.3222389","Grateful Pets","10317 Rozzelles Ferry Rd","Charlotte","NC","28214","grateful-pets-charlotte","(704) 399-0696","https://s3-media2.fl.yelpcdn.com/bphoto/kFZAJP7KrejwRfqvqXF0_A/o.jpg","https://www.yelp.com/biz/grateful-pets-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","9","2.5"
"598325ea28a5d93b2f7612aa","Feature","Point","-80.9220735","35.2294132","Pet Paradise","2919 Boyer St","Charlotte","NC","28208","pet-paradise-charlotte","(704) 393-3647","https://s3-media1.fl.yelpcdn.com/bphoto/qln6lUoYLXZbyMcADOtPQQ/o.jpg","https://www.yelp.com/biz/pet-paradise-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","47","4.5"
"598325ea28a5d93b2f7612ab","Feature","Point","-80.835655813608","35.2145871563177","Petco","900 Metropolitan Ave","Charlotte","NC","28204","petco-charlotte-6","(704) 916-4047","https://s3-media4.fl.yelpcdn.com/bphoto/ru4Bxa6LMHP4OSuGPx44oA/o.jpg","https://www.yelp.com/biz/petco-charlotte-6?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","4","5"
"598325ea28a5d93b2f7612ac","Feature","Point","-81.0158386230469","35.2979583740234","Discount Pet Supplies","100 N Main St","Mount Holly","NC","28120","discount-pet-supplies-mount-holly","(704) 827-5859","https://s3-media4.fl.yelpcdn.com/bphoto/B3trMHleafNVZvXkZQemxA/o.jpg","https://www.yelp.com/biz/discount-pet-supplies-mount-holly?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","2","3"
"598325ea28a5d93b2f7612ad","Feature","Point","-80.81959","35.22179","Feline Fabulous","1045 Central Ave","Charlotte","NC","28204","feline-fabulous-charlotte","(704) 716-2287","https://s3-media4.fl.yelpcdn.com/bphoto/bHQwvaTsSb1mvfgHD9P3rw/o.jpg","https://www.yelp.com/biz/feline-fabulous-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","25","4.5"
"598325ea28a5d93b2f7612ae","Feature","Point","-80.8001022","35.1755791","PetSmart","206 S Sharon Amity Rd","Charlotte","NC","28211","petsmart-charlotte-6","(704) 366-3807","https://s3-media3.fl.yelpcdn.com/bphoto/tEL1UL2aRPDk8Jaqta0ZcQ/o.jpg","https://www.yelp.com/biz/petsmart-charlotte-6?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","36","3"
"598325ea28a5d93b2f7612af","Feature","Point","-80.8665282","35.2002945","Preferred Pet Ltd","2717 South Blvd","Charlotte","NC","28209","preferred-pet-charlotte","(704) 333-3903","https://s3-media4.fl.yelpcdn.com/bphoto/13B07okIc5CyfTgxNMzGyQ/o.jpg","https://www.yelp.com/biz/preferred-pet-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","4","2"
"598325ea28a5d93b2f7612b0","Feature","Point","-80.84967","35.16303","AAA Pet Services","4928 Park Rd","Charlotte","NC","28209","aaa-pet-services-charlotte-3","(704) 522-0677","https://s3-media1.fl.yelpcdn.com/bphoto/p8SSgwjBOp6ReYZ2-28uOQ/o.jpg","https://www.yelp.com/biz/aaa-pet-services-charlotte-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ","8","4"
