name,address,city,state,zip_code,id,phone,image_url,yelp_url,review_count,rating,lon,lat
Nana's Pet First Aid & CPR,,Charlotte,NC,28210,nanas-pet-first-aid-and-cpr-charlotte,(704) 302-6171,https://s3-media4.fl.yelpcdn.com/bphoto/oGi3QxBw5lBfffSlkRH58A/o.jpg,https://www.yelp.com/biz/nanas-pet-first-aid-and-cpr-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,1,-80.85616,35.13016
Reggies Grooming Salon,621 Indian Trail Rd S,Indian Trail,NC,28079,reggies-grooming-salon-indian-trail-2,(704) 821-8291,,https://www.yelp.com/biz/reggies-grooming-salon-indian-trail-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,5,5,-80.67794075,35.06875566
Bow-Wow Barber Shop & Kennel,6218 Indian Trl Fairview Rd,Indian Trail,NC,28079,bow-wow-barber-shop-and-kennel-indian-trail-2,(704) 882-8336,https://s3-media4.fl.yelpcdn.com/bphoto/0cfGPJ3xyG4AUkSfHT-a4A/o.jpg,https://www.yelp.com/biz/bow-wow-barber-shop-and-kennel-indian-trail-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,3,5,-80.625818,35.101982
Carolina Pet Pantry,323 Unionville Indian Trail Rd,Indian Trail,NC,28079,carolina-pet-pantry-indian-trail-3,(704) 882-1525,https://s3-media4.fl.yelpcdn.com/bphoto/_AsrfzMdxsw_YiuPEX0TeQ/o.jpg,https://www.yelp.com/biz/carolina-pet-pantry-indian-trail-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,5,-80.6501126,35.0765149
Pack Pet Resort,101 Post Office Dr,Indian Trail,NC,28079,pack-pet-resort-indian-trail,(704) 839-0530,https://s3-media2.fl.yelpcdn.com/bphoto/PuEJb6nftWjbNUnJEQKOQA/o.jpg,https://www.yelp.com/biz/pack-pet-resort-indian-trail?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,3,4.5,-80.6592,35.0790999
Puppy Luv Dog Grooming,18505 Statesville Rd,Cornelius,NC,28031,puppy-luv-dog-grooming-cornelius,(704) 896-0400,https://s3-media4.fl.yelpcdn.com/bphoto/O2lil4R5Bd2RH66NfQ5InA/o.jpg,https://www.yelp.com/biz/puppy-luv-dog-grooming-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,7,3.5,-80.87307,35.46587
Lucky Dog Bark & Brew,19607 Statesville Rd,Cornelius,NC,28031,lucky-dog-bark-and-brew-cornelius,(704) 896-5550,https://s3-media4.fl.yelpcdn.com/bphoto/9UNVUlCo_4sDlICLIs9V9w/o.jpg,https://www.yelp.com/biz/lucky-dog-bark-and-brew-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,34,4.5,-80.87351,35.48192
Pet Paradise Lake Norman,15020 Brown Mill,Huntersville,NC,28078,pet-paradise-lake-norman-huntersville,(704) 875-8668,https://s3-media1.fl.yelpcdn.com/bphoto/7k8z_Ef9YbnWfbB2eYqmow/o.jpg,https://www.yelp.com/biz/pet-paradise-lake-norman-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,12,4,-80.913817,35.4268349
Impeccable Paws,19930 W Catawba Ave,Cornelius,NC,28031,impeccable-paws-cornelius,(704) 892-6330,https://s3-media3.fl.yelpcdn.com/bphoto/FOIjtFgIt5t8TcBW4H1C4g/o.jpg,https://www.yelp.com/biz/impeccable-paws-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,24,3,-80.88414001,35.48115158
Purrfect Paws,18920 Statesville Rd,Cornelius,NC,28031,purrfect-paws-cornelius,(704) 896-6770,https://s3-media2.fl.yelpcdn.com/bphoto/j1XdrctlcwKFBQpyy1pmNQ/o.jpg,https://www.yelp.com/biz/purrfect-paws-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,5,-80.87364197,35.4720726
Sophisticuts Dog Salon,19621 W Catawba Ave,Cornelius,NC,28031,sophisticuts-dog-salon-cornelius,(704) 895-4222,https://s3-media1.fl.yelpcdn.com/bphoto/UkHeNqrwIyO1K4QzwybJkQ/o.jpg,https://www.yelp.com/biz/sophisticuts-dog-salon-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,11,4,-80.89117,35.48084
Petco,10017 Biddick Ln,Huntersville,NC,28078,petco-huntersville,(704) 895-7643,https://s3-media2.fl.yelpcdn.com/bphoto/zO4kc5cy9tQ-1LTBrifpdg/o.jpg,https://www.yelp.com/biz/petco-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,14,3,-80.8573761,35.4434013
Lake Norman Pet Grooming,18900 Statesville Rd,Cornelius,NC,28031,lake-norman-pet-grooming-cornelius,(704) 895-0750,https://s3-media1.fl.yelpcdn.com/bphoto/NlJeAnj6YishkXhubBaCuw/o.jpg,https://www.yelp.com/biz/lake-norman-pet-grooming-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,7,4.5,-80.8735504,35.4715309
Carolinas Veterinary Care Clinic,10110 Northcross Center Ct,Huntersville,NC,28078,carolinas-veterinary-care-clinic-huntersville-2,(704) 439-0600,https://s3-media2.fl.yelpcdn.com/bphoto/qpx1Ph48wHkbdbxZtbEsVA/o.jpg,https://www.yelp.com/biz/carolinas-veterinary-care-clinic-huntersville-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,12,3,-80.860149,35.443109
PetSmart,8301 Magnolia Estates Dr Unit,Cornelius,NC,28031,petsmart-cornelius,(704) 765-3048,https://s3-media2.fl.yelpcdn.com/bphoto/1ujsQ2FamvUVGX4KrpKXzA/o.jpg,https://www.yelp.com/biz/petsmart-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,7,2.5,-80.88942,35.47562
Totalbond Veterinary Hospital at Davidson,260 Griffith St,Davidson,NC,28036,totalbond-veterinary-hospital-at-davidson-davidson,(704) 892-1992,https://s3-media2.fl.yelpcdn.com/bphoto/y3A3xsrm9HIL9eTDaKMd5w/o.jpg,https://www.yelp.com/biz/totalbond-veterinary-hospital-at-davidson-davidson?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,5,-80.84955597,35.50273514
Bone-ified Dog,20901 Torrence Chapel Rd,Cornelius,NC,28031,bone-ified-dog-cornelius,(704) 987-7770,,https://www.yelp.com/biz/bone-ified-dog-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,1,-80.8763199,35.4874687
The Dog House Pet Grooming Spa,115 Plantation Ridge Dr,Mooresville,NC,28117,the-dog-house-pet-grooming-spa-mooresville,(704) 664-7698,https://s3-media3.fl.yelpcdn.com/bphoto/ZcLgKUtOYgKOjT4osn-75Q/o.jpg,https://www.yelp.com/biz/the-dog-house-pet-grooming-spa-mooresville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,5,5,-80.8864369,35.5891348
Barkabillies Grooming Saloon,105 - B Denver Business Park Dr,Mooresville,NC,28115,barkabillies-grooming-saloon-mooresville,(704) 660-2275,https://s3-media2.fl.yelpcdn.com/bphoto/FUdcMblRdlUss5DJ2W205w/o.jpg,https://www.yelp.com/biz/barkabillies-grooming-saloon-mooresville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,4,5,-80.8064728,35.6068611
Serenite Pet Salon,138 Market Place Ave,Mooresville,NC,28117,serenite-pet-salon-mooresville-2,(704) 696-2622,https://s3-media3.fl.yelpcdn.com/bphoto/ezgnnLjKq2Pq8YZSnx61cg/o.jpg,https://www.yelp.com/biz/serenite-pet-salon-mooresville-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,5,-80.8763842,35.5864629
Pampered Pets Inn,2993 Charlotte Hwy 21,Mooresville,NC,28117,pampered-pets-inn-mooresville,(704) 663-3733,https://s3-media1.fl.yelpcdn.com/bphoto/51KHgJ6oDws_dBxfdvQjiA/o.jpg,https://www.yelp.com/biz/pampered-pets-inn-mooresville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,6,4,-80.84444427,35.5698967
