name,address,city,state,zip_code,id,phone,image_url,yelp_url,review_count,rating,lon,lat
Banfield Pet Hospital,10245 Perimeter Pkwy,Charlotte,NC,28216,banfield-pet-hospital-charlotte-3,(704) 599-2957,https://s3-media1.fl.yelpcdn.com/bphoto/sYBn5icjLXrtU9Da516W9g/o.jpg,https://www.yelp.com/biz/banfield-pet-hospital-charlotte-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,7,2.5,-80.854365,35.347107
Carolina Veterinary Specialists,12117 Statesville Rd,Huntersville,NC,28078,carolina-veterinary-specialists-huntersville,(704) 949-1100,https://s3-media3.fl.yelpcdn.com/bphoto/kS82KRUaduPcevxPPQ-8OQ/o.jpg,https://www.yelp.com/biz/carolina-veterinary-specialists-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,18,3.5,-80.846771,35.384628
VetweRx - Charlotte,626 N Church St,Charlotte,NC,28202,vetwerx-charlotte-charlotte,(704) 332-5450,https://s3-media3.fl.yelpcdn.com/bphoto/S8wpwGpjPuowAWMXTlISPw/o.jpg,https://www.yelp.com/biz/vetwerx-charlotte-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,18,5,-80.8378699,35.2322883
The Veterinary Hospital of Davidson,445 S Main St,Davidson,NC,28036,the-veterinary-hospital-of-davidson-davidson,(704) 765-1171,https://s3-media4.fl.yelpcdn.com/bphoto/EoNJw9GFZLgJA2GNdTo93w/o.jpg,https://www.yelp.com/biz/the-veterinary-hospital-of-davidson-davidson?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,17,5,-80.8532331,35.4948208
Animal Hospital of Cornelius,18726 W Catawba Ave,Cornelius,NC,28031,animal-hospital-of-cornelius-cornelius,(704) 892-1585,https://s3-media1.fl.yelpcdn.com/bphoto/ncS23OfRWZenbvUcmxUZeQ/o.jpg,https://www.yelp.com/biz/animal-hospital-of-cornelius-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,5,5,-80.889895,35.4684788
Banfield Pet Hospital,7204 Caldwell Rd,Harrisburg,NC,28075,banfield-pet-hospital-harrisburg,(704) 455-0045,https://s3-media1.fl.yelpcdn.com/bphoto/54oHDdocjcuVEOTVk9kh-Q/o.jpg,https://www.yelp.com/biz/banfield-pet-hospital-harrisburg?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,5,-80.67407191,35.31643618
Poplar Animal Hospital,351 George W Liles Pkwy NW,Concord,NC,28027,poplar-animal-hospital-concord,(704) 795-7200,https://s3-media4.fl.yelpcdn.com/bphoto/xEM-PxX3SVbZAHosx3BPXg/o.jpg,https://www.yelp.com/biz/poplar-animal-hospital-concord?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,12,5,-80.66568756,35.41031647
Brookdale Animal Hospital,13521 Plaza Rd Extension,Charlotte,NC,28215,brookdale-animal-hospital-charlotte,(704) 598-1095,,https://www.yelp.com/biz/brookdale-animal-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,3,5,-80.67047794,35.28328651
University Animal Medical & Dental Clinic,4650 Highway 49 S,Harrisburg,NC,28075,university-animal-medical-and-dental-clinic-harrisburg,(704) 455-5907,,https://www.yelp.com/biz/university-animal-medical-and-dental-clinic-harrisburg?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,5,-80.65431976,35.32223129
Spay Neuter Charlotte Clinic,224 W 32nd St,Charlotte,NC,28206,spay-neuter-charlotte-clinic-charlotte,(704) 970-2711,https://s3-media3.fl.yelpcdn.com/bphoto/x1flG8srX1CL0q2Olfln_w/o.jpg,https://www.yelp.com/biz/spay-neuter-charlotte-clinic-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,40,4,-80.81409157,35.25275135
Carolinas Critter Sitters,,Charlotte,NC,28271,carolinas-critter-sitters-charlotte-2,(704) 661-0837,https://s3-media2.fl.yelpcdn.com/bphoto/qC38VmwTLBDAF0CmmGoTzw/o.jpg,https://www.yelp.com/biz/carolinas-critter-sitters-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,7,5,-80.83769989,35.22457123
Paws & Perms Pet Salon,13010 Eastfield Rd,Huntersville,NC,28078,paws-and-perms-pet-salon-huntersville,(704) 947-2263,https://s3-media1.fl.yelpcdn.com/bphoto/NsITwNYlxvg9e4olbF7DOw/o.jpg,https://www.yelp.com/biz/paws-and-perms-pet-salon-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,20,4.5,-80.7863388,35.3845444
Gentle Sleep Mobile In-Home Pet Euthanasia,7017 Bickham Ln,Charlotte,NC,28269,gentle-sleep-mobile-in-home-pet-euthanasia-charlotte-4,(704) 347-9304,,https://www.yelp.com/biz/gentle-sleep-mobile-in-home-pet-euthanasia-charlotte-4?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,5,-80.8018875,35.3429184
Granbar Kennels,6700 Orr Rd,Charlotte,NC,28213,granbar-kennels-charlotte,(704) 596-8941,https://s3-media3.fl.yelpcdn.com/bphoto/Asg-FH8opDAaCZ8ALhx-tg/o.jpg,https://www.yelp.com/biz/granbar-kennels-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,9,3,-80.752983,35.263881
Comfort At Home Pet Hospice & Euthanasia,,Charlotte,NC,28202,comfort-at-home-pet-hospice-and-euthanasia-charlotte,(704) 517-4934,https://s3-media4.fl.yelpcdn.com/bphoto/kNBCWImdvp5qpHDhwuczMQ/o.jpg,https://www.yelp.com/biz/comfort-at-home-pet-hospice-and-euthanasia-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,3,5,-80.84375763,35.22760773
Sycamore Animal Clinic,7210 Matthews-Mint Hill Rd,Mint Hill,NC,28227,sycamore-animal-clinic-mint-hill,(980) 938-0799,https://s3-media4.fl.yelpcdn.com/bphoto/3OucPNkXq9BDxnKVyx7dxg/o.jpg,https://www.yelp.com/biz/sycamore-animal-clinic-mint-hill?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,9,5,-80.6552505,35.1745529
Fullwood Animal Hospital,4101 Matthews Mint Hill Rd,Matthews,NC,28105,fullwood-animal-hospital-matthews,(704) 545-2235,https://s3-media3.fl.yelpcdn.com/bphoto/mAJbgUtxJVd5wFyLuY48hA/o.jpg,https://www.yelp.com/biz/fullwood-animal-hospital-matthews?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,16,4.5,-80.68158722,35.14625549
Clear Creek Animal Hospital,6916 Harrisburg Rd,Charlotte,NC,28215,clear-creek-animal-hospital-charlotte,(704) 537-8405,https://s3-media1.fl.yelpcdn.com/bphoto/bzJxtN65-0YshrhUN1xnDA/o.jpg,https://www.yelp.com/biz/clear-creek-animal-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,6,4,-80.6862106,35.2122917
NODA Animal Hospital,9705 Mintworth Ave,Charlotte,NC,28227,noda-animal-hospital-charlotte,(704) 375-0212,https://s3-media1.fl.yelpcdn.com/bphoto/8koKOXbloy7wgXXp7a0lfA/o.jpg,https://www.yelp.com/biz/noda-animal-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,20,4,-80.7085029,35.171981
Caring Hearts Animal Hospital,7850A Stevens Mill Rd,Matthews,NC,28104,caring-hearts-animal-hospital-matthews,(704) 893-2799,https://s3-media4.fl.yelpcdn.com/bphoto/m3nxKq9dp2DuD0SsUVSLlA/o.jpg,https://www.yelp.com/biz/caring-hearts-animal-hospital-matthews?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,6,3,-80.62480164,35.14087296
Animal Care Hospital Of Matthews,1216 Matthews Mint Hill Rd,Matthews,NC,28105,animal-care-hospital-of-matthews-matthews,(704) 847-3647,https://s3-media4.fl.yelpcdn.com/bphoto/guz_g3s-Mek_iczYJCe3vg/o.jpg,https://www.yelp.com/biz/animal-care-hospital-of-matthews-matthews?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,3,4.5,-80.703315,35.117485
Banfield Pet Hospital,9905 E Independence Blvd,Matthews,NC,28105,banfield-pet-hospital-matthews,(704) 847-7001,https://s3-media3.fl.yelpcdn.com/bphoto/qfES8yb9Ih0a7RwhpoIF5w/o.jpg,https://www.yelp.com/biz/banfield-pet-hospital-matthews?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,3,2.5,-80.70979193,35.13332771
Mercy Animal Hospital,3806 Sardis Church Rd,Monroe,NC,28110,mercy-animal-hospital-monroe,(704) 821-8100,https://s3-media3.fl.yelpcdn.com/bphoto/EO0ec6GOwWZBryzFNkxBXA/o.jpg,https://www.yelp.com/biz/mercy-animal-hospital-monroe?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,11,3.5,-80.63455693,35.0626751
Indian Trail Animal Hospital,160 Corporate Blvd,Indian Trail,NC,28079,indian-trail-animal-hospital-indian-trail,(704) 821-7040,https://s3-media2.fl.yelpcdn.com/bphoto/R2b7lhF_ej76yHqjq4PGlQ/o.jpg,https://www.yelp.com/biz/indian-trail-animal-hospital-indian-trail?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,5,4,-80.660339,35.076343
Charlotte Animal Referral & Emergency,3726 Latrobe Dr,Charlotte,NC,28211,charlotte-animal-referral-and-emergency-charlotte,(704) 457-2300,https://s3-media4.fl.yelpcdn.com/bphoto/W34o7ZnVKl8cKgutMMy6iw/o.jpg,https://www.yelp.com/biz/charlotte-animal-referral-and-emergency-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,16,4,-80.79769,35.1947199
Hickory Grove Animal Hospital,5450 N Sharon Amity Rd,Charlotte,NC,28215,hickory-grove-animal-hospital-charlotte,(704) 563-5858,https://s3-media3.fl.yelpcdn.com/bphoto/Mm_wShnDT9YHKztboY8GXg/o.jpg,https://www.yelp.com/biz/hickory-grove-animal-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,5,4.5,-80.7400399,35.23116
Charlotte Veterinary Clinic PA,5220 Albemarle Rd,Charlotte,NC,28212,charlotte-veterinary-clinic-pa-charlotte,(704) 537-2272,,https://www.yelp.com/biz/charlotte-veterinary-clinic-pa-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,5,4,-80.75956726,35.20161819
Cotswold Animal Hospital,401 S Sharon Amity Rd,Charlotte,NC,28211,cotswold-animal-hospital-charlotte,(704) 365-3787,https://s3-media1.fl.yelpcdn.com/bphoto/fUtgLQoZNpiW27wmYw1FqA/o.jpg,https://www.yelp.com/biz/cotswold-animal-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,8,5,-80.80278778,35.1734581
Banfield Pet Hospital,4735 Sharon Rd,Charlotte,NC,28210,banfield-pet-hospital-charlotte-8,(704) 367-5323,https://s3-media1.fl.yelpcdn.com/bphoto/u_hIwYizALmGC57ydzIa8w/o.jpg,https://www.yelp.com/biz/banfield-pet-hospital-charlotte-8?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,2,3,-80.8309637,35.14701095
Long Animal Hospital,2523 South Blvd,Charlotte,NC,28203,long-animal-hospital-charlotte-3,(704) 523-2996,https://s3-media2.fl.yelpcdn.com/bphoto/WN_MUEwy-dNFWTIak6gO-g/o.jpg,https://www.yelp.com/biz/long-animal-hospital-charlotte-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,84,3.5,-80.8646618,35.2023634
AAA Pet Services,4928 Park Rd,Charlotte,NC,28209,aaa-pet-services-charlotte-3,(704) 522-0677,https://s3-media1.fl.yelpcdn.com/bphoto/p8SSgwjBOp6ReYZ2-28uOQ/o.jpg,https://www.yelp.com/biz/aaa-pet-services-charlotte-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,8,4,-80.84967,35.16303
Nicks Veterinary Hospital,3100 S Tryon St,Charlotte,NC,28217,nicks-veterinary-hospital-charlotte,(704) 523-8015,,https://www.yelp.com/biz/nicks-veterinary-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,5,5,-80.87427,35.20021
Parker Veterinary Hospital PA,2820 Wilkinson Blvd,Charlotte,NC,28208,parker-veterinary-hospital-pa-charlotte,(704) 399-8304,https://s3-media4.fl.yelpcdn.com/bphoto/b5Sh6Pm3dE9xt8BUqIIwtA/o.jpg,https://www.yelp.com/biz/parker-veterinary-hospital-pa-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,5,5,-80.8882599,35.2245712
Monroe Road Animal Hospital,3736 Monroe Rd,Charlotte,NC,28205,monroe-road-animal-hospital-charlotte,(704) 333-3336,https://s3-media3.fl.yelpcdn.com/bphoto/pA3-0fkjY_TGqXdwgfgtog/o.jpg,https://www.yelp.com/biz/monroe-road-animal-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,21,4,-80.7955321,35.1989475
Camp Bow Wow Charlotte Metro,4900 Chastain Ave,Charlotte,NC,28217,camp-bow-wow-charlotte-metro-charlotte-2,(704) 527-3647,https://s3-media1.fl.yelpcdn.com/bphoto/L7TsZ4HV52VYna6vN3SAbQ/o.jpg,https://www.yelp.com/biz/camp-bow-wow-charlotte-metro-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,32,4,-80.88294,35.17552
K9-BootCamp,Trotter Rd,Charlotte,NC,28216,k9-bootcamp-charlotte,(980) 322-8980,https://s3-media2.fl.yelpcdn.com/bphoto/GhayUy_YRhrpFPXDzYM8vQ/o.jpg,https://www.yelp.com/biz/k9-bootcamp-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,4,5,-80.89158,35.34325
TotalBond Veterinary Hospital,11226 Mount Holly Rd,Charlotte,NC,28214,totalbond-veterinary-hospital-charlotte-2,(704) 827-7422,https://s3-media1.fl.yelpcdn.com/bphoto/OyxUf3KxkXPgxPkZxbXNzA/o.jpg,https://www.yelp.com/biz/totalbond-veterinary-hospital-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,8,2.5,-80.98903,35.30006
Catawba Heights Animal Hospital,407 Pearl Beatty Dr,Mount Holly,NC,28120,catawba-heights-animal-hospital-belmont-4,(704) 827-0616,,https://www.yelp.com/biz/catawba-heights-animal-hospital-belmont-4?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,2,5,-81.02689362,35.26409531
Banfield Pet Hospital,3698 E Franklin Blvd,Gastonia,NC,28056,banfield-pet-hospital-gastonia,(704) 824-0004,https://s3-media4.fl.yelpcdn.com/bphoto/FulyNqx56VxJJoNUg-RITQ/o.jpg,https://www.yelp.com/biz/banfield-pet-hospital-gastonia?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,2,5,-81.11438602,35.26083084
Wilkinson Animal Hospital,513 Ledwell St,Gastonia,NC,28056,wilkinson-animal-hospital-gastonia,(704) 824-9876,https://s3-media1.fl.yelpcdn.com/bphoto/bjWsPI1Q0ZNKzyQ5-93eZg/o.jpg,https://www.yelp.com/biz/wilkinson-animal-hospital-gastonia?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,3,4.5,-81.099968,35.254921
"Gaston Veterinary Hospital, PA",2180 E Franklin Blvd,Gastonia,NC,28054,gaston-veterinary-hospital-pa-gastonia,(704) 864-5739,https://s3-media1.fl.yelpcdn.com/bphoto/5-SWXv1uQzng7LqXnUwH3A/o.jpg,https://www.yelp.com/biz/gaston-veterinary-hospital-pa-gastonia?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,3,3.5,-81.1409988,35.2620201
Commonwealth Animal Hospital,1909 Commonwealth Ave,Charlotte,NC,28205,commonwealth-animal-hospital-charlotte,(704) 370-0767,https://s3-media2.fl.yelpcdn.com/bphoto/jxuHzyspmAVg9BvYQ-86xg/o.jpg,https://www.yelp.com/biz/commonwealth-animal-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,41,3.5,-80.81282,35.21906
Carolina Veterinary Clinic,1339 Baxter St,Charlotte,NC,28204,carolina-veterinary-clinic-charlotte,(704) 342-0680,,https://www.yelp.com/biz/carolina-veterinary-clinic-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,5,-80.8344193,35.2109718
Lap of Love Veterinary Hospice,,Charlotte,NC,,lap-of-love-veterinary-hospice-charlotte,(704) 659-1500,,https://www.yelp.com/biz/lap-of-love-veterinary-hospice-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,6,5,-80.8431267,35.2270869
Feline Fabulous,1045 Central Ave,Charlotte,NC,28204,feline-fabulous-charlotte,(704) 716-2287,https://s3-media4.fl.yelpcdn.com/bphoto/bHQwvaTsSb1mvfgHD9P3rw/o.jpg,https://www.yelp.com/biz/feline-fabulous-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,25,4.5,-80.81959,35.22179
Armstrong Animal Clinic,4346 Monroe Rd,Charlotte,NC,28205,armstrong-animal-clinic-charlotte,(704) 334-1996,https://s3-media2.fl.yelpcdn.com/bphoto/vW_BBlLQf3fSh717u_obzw/o.jpg,https://www.yelp.com/biz/armstrong-animal-clinic-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,6,4.5,-80.7868036,35.194022
Animal Medical Hospital,3832 Monroe Rd,Charlotte,NC,28205,animal-medical-hospital-charlotte,(704) 334-4684,https://s3-media2.fl.yelpcdn.com/bphoto/K-58wLi3eUyXDdRxBdhlqA/o.jpg,https://www.yelp.com/biz/animal-medical-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,63,3.5,-80.794311,35.197731
Banfield Pet Hospital,206 S Sharon Amity Rd,Charlotte,NC,28211,banfield-pet-hospital-charlotte-2,(704) 364-4171,https://s3-media3.fl.yelpcdn.com/bphoto/Nr6XOTo2_FtB5SZy3XtLKg/o.jpg,https://www.yelp.com/biz/banfield-pet-hospital-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,8,3,-80.80202937,35.17674835
Lucky Dog Bark & Brew,2220 Thrift Rd,Charlotte,NC,28208,lucky-dog-bark-and-brew-charlotte-3,(704) 333-4114,https://s3-media3.fl.yelpcdn.com/bphoto/UdluwaFY5HuQq1jSjgVbVA/o.jpg,https://www.yelp.com/biz/lucky-dog-bark-and-brew-charlotte-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,48,4.5,-80.8730999,35.2343199
Humane Society Spay & Neuter Clinic,8315 Byrum Dr,Charlotte,NC,28217,humane-society-spay-and-neuter-clinic-charlotte,(704) 426-1053,https://s3-media1.fl.yelpcdn.com/bphoto/_ZtpnZi9q3A1E91ceRWCCA/o.jpg,https://www.yelp.com/biz/humane-society-spay-and-neuter-clinic-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,4,-80.9453278,35.189991
Meridian Mobile Veterinary Care,1600 Funlton Ave,Charlotte,NC,28205,meridian-mobile-veterinary-care-charlotte-3,(704) 779-9000,https://s3-media3.fl.yelpcdn.com/bphoto/_ZOrB_XW97oFBB7aQ9IOnA/o.jpg,https://www.yelp.com/biz/meridian-mobile-veterinary-care-charlotte-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,5,-80.8029504,35.2202341
PetSmart,9515 South Blvd,Charlotte,NC,28273,petsmart-charlotte-7,(704) 405-6967,https://s3-media4.fl.yelpcdn.com/bphoto/2-6VRiqLJYpN4Gu_WEAFvg/o.jpg,https://www.yelp.com/biz/petsmart-charlotte-7?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,4,4.5,-80.8807641,35.1061128
Pet Essentials,7510 Pineville Matthews Rd,Charlotte,NC,28226,pet-essentials-charlotte,(704) 341-9936,https://s3-media4.fl.yelpcdn.com/bphoto/H-paTRtNLeo6UFicMIaFIA/o.jpg,https://www.yelp.com/biz/pet-essentials-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,25,4,-80.8470111,35.087875
A Gift of Peace,,Charlotte,NC,28210,a-gift-of-peace-charlotte-11,(704) 488-1777,https://s3-media1.fl.yelpcdn.com/bphoto/L5RV3iOFRyiwqbQqDXNptw/o.jpg,https://www.yelp.com/biz/a-gift-of-peace-charlotte-11?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,5,-80.87151,35.12139
Carolina Veterinary Specialists,4099 Campus Ridge Rd,Matthews,NC,28104,carolina-veterinary-specialists-matthews,(704) 815-3939,https://s3-media1.fl.yelpcdn.com/bphoto/QxaqpghGAUQto2gPT9xHRw/o.jpg,https://www.yelp.com/biz/carolina-veterinary-specialists-matthews?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,15,3,-80.695618,35.089256
Charlotte Veterinary Surgery Hospital,2440 Plantation Center Dr,Matthews,NC,28105,charlotte-veterinary-surgery-hospital-matthews,(704) 844-8664,,https://www.yelp.com/biz/charlotte-veterinary-surgery-hospital-matthews?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,4,-80.733283,35.085899
